sentence	label
this is the perfect example of something great going awfully bad... hence, can i advice anyone to watch it? well, i was kinda obliged by the fact that in was in the tiff competition (i still can't believe it won)..and i only remained until the end because the director was there for a q&a section..but that was also anything but interesting.. what's it about? well the first half (the worth watching one) presents three characters: a hooker, a musician and some kind of official..the first two lie about their professions..but the third is the actual liar.. the second half (do something else..don't ruin a good evening) includes some old breasts and heavy drinking.. but maybe you will see it completely different...the tiff jury did (were they drinking vodka ?)	1
"I suppose it was for Temple Matthews who written basically a remake even though there are few changes which just make it worse. SPOILERS: It is much similar to the original. Melody, Ariel's new daughter is threatened by Ursula's sister, Morgana. Morgana escapes, but keeps her promise to take Melody away from them. Did Ursula have a sister?! And she is not that great a villain as Ursula was. This is where there is similarity. Medoly is kept from the sea until Morgana is captured, but she doesn't know a thing about it, because it all happened when she was a baby. A wall surrounds the palace to keep her in and morgana out. She goes under the wall day to day to have a swim and talk with Sebastian, who is not as funny or fun as in the original. She finds a seashell with her name on it and runs away from home and to look for answers and finds Morgana. Here is a similarity; Morgana tricks Melody, making her happy by turning here into a mermaid. Meanwhile, Eric, Melody and King Triton look for her. To stay a mermaid she needs to steal the trident from Triton. So Melody does, because she does not know King Triton is her father. She makes friends with a penguin and a walrus and here is where it is awful. The penguins who live with them in an icy ocean, hate them because they are cowards. So they try to prove they are heroes and fail. That does not suit the little mermaid. And the dialogue during those conversations between the penguins and those two characters is ear-bleeding. you know why? Because the first had a great story. This one is not and is not magical. It is just an example of how bad many sequels are.<br /><br />Melody finds them and they help to take her to Atlantica to prove themselves. When they take the trident, Ariel finds Melody with Morgana. Melody is angry at her mother for keeping her from the sea so she gives the trident to Morgana, then she shows her true colours once she grabs it. Poor Ariel and Melody are in her custody. The penguin and the walrus begin to prove themselves when they fight Morgana's shark friend. Sorry I did not mention him earlier. They finally prove themselves. Eric, King Triton and his soldiers arrive but are forced to bow down before Morgana by the power of the trident. Melody takes it, throws it to Triton and he ices Morgana (literally). Then Ariel apologises to Melody and thinks it is all her fault. It was not! Ariel did the right thing to protect Melody, but they never say so. Triton offers Melody to live in sea or land. She in fact has a ""better idea"". She uses the trident to vaporize the wall so humans and mer-folk can be together. Then everyone sings an awful song. THE END.<br /><br />Whoever has seen it and likes this obviously has not seen the original. I do not dislike this because I am a teenager. I liked it when I was very very little. Then as I grew older I began to see what is bad about this film. young, young kids will enjoy it, but it is likely that when they are in primary school, they will forget about it. Normally I would think I over-judged a film and it was better than I remember when I watched it again, but not this one. It is even worse. Story is no exception. If you thought, by reading this that the story is good, read more of this comment and you will know the other bad points: Well, you know the story now. I am sorry for spoiling it for you, but I had to point out some bad parts of it. One of the worst things is the animation. Colour is awful. The original had beautiful colour. Watching this almost made me want to go blind. Even the illustrations and landscape design were not good. The original had beautiful, magical colouring and beautiful underwater landscape design and for land as well, making it a joy to watch.<br /><br />The music is unbearable. Compared to the first, the music here is crap. Songs are not that well composed and Tara Strong (I think that is her name) who did Melody can not sing. She at times either sang too high or did not keep track for the melody in the song. So much for having ""Melody"" as a name.And the music is not at all beautiful or moving. Little Mermaid 1 won an Oscar for it and it truly deserved it. This one deserved a razzie award for worst musical score in a sequel if it would exist.<br /><br />I did not like the voices. Several people who played characters from the first, did the same ones in this. Jodi Benson is a great singer, but now that she is older, no offence to her, her voice is too deep and not so beautiful anymore. And I am really disappointed in her and others who were in the first for being a part of this. If I was chosen for this film, just by reading the script, I can tell it would be a bad film. The characters are different now. Ariel is more wiser now, but annoying. They overdid her character, making her too mature. In sequels you are not meant to change the characters unless it is for a special reason. She was sixteen in the first. There is little chance she changes. That is the stage when you become the person you are going to be for the rest of your life. Screenwriters should think of that. They should think of the character.<br /><br />Well, I suppose that is it for me. I hope you find my comment useful, because I am sure a lot of you will agree with my point of view."	1
"Great movie - especially the music - Etta James - ""At Last"". This speaks volumes when you have finally found that special someone."	1
I think it was an overrated PG-13 crap! At least BRITTANY SNOW's performance was good and some others like IDRIS ELBA were good too, but some others teens in the prom like the leads friends were not that convincing. The killer was so dumb and looked so stupid too. The deaths were stupid, boring and completely unoriginals. The movie was very boring too and very overrated. It wasn't suspenseful at all, i almost fall asleep. Its another bad PG-13 remake, its really a dreadful movie IMO. The ending was so stupid and the climax was very rushed and boring. The movie is pretty slow too. Overall the only good thing about this crap fest is maybe BRITTANY SNOW i think she gave a good performance and IDRIS ELBA too, but besides that it was a completely dreadful movie and horrible remake. Well thats just my opinion. i gave it a 2/10.	1
this is a wonderful film, makes the 1950'S look beautifully stylish. Kim Novak is intriguing and compelling as a modern-day witch with one foot in Manhattan and another in infinity. All the supporting performances are terrific, from Jack Lemmon as her bother Nicky to Ernie Kovacs as the author of Magic in Mexico who is working on Magic in Manghattan, to Elsa Lanchester as the slightly batty as well as witchy Aunt Queenie. And then there is the cat- I have no idea how many witches (besides me) have named a cat Pyewacket but suggest a zillion. Jmes Stewart looks out of place, but only just as much as his character is out of p;ace in this weird sub-world of magic and witchcraft. Perfect. And it has the perfect romantic happy ending, which we believe in because movies of this vintage do have those happy endings. Gillian and Shep certainly have as much chance to be happy ever after as Rose and Charlie Allnut in The African Queen (another great film)	0
"I liked how this started out, featuring some decent special-effects especially for a film 50 years old. There was some pretty impressive scenery. However, the film bogs down fairly early on with some very dumb dialog as the males all try to flirt with Anne Francis ""Altaira Morbius."")<br /><br />Viewing this in the '90s after a long absence, it was fun to see Francis again, an actress who has done mostly television shows since this film was released....and is still acting. It also was interesting to see a young-looking Leslie Nielsen (""Dr. John J. Adams""), who I wouldn't have recognized had it not been for this voice <br /><br />I watched half of this movie before the boredom came almost overwhelming and I had a strong desire to go to sleep. I appreciated them re-doing this VHS tape in stereo. but it was a weak effort. This is one those overrated film where ""elites"" think is so ""heavy"" and ""thought-provoking."" That's nonsense. It only appeared ""intelligent"" because the rest of the '50s sci-fi films were so stupid!!<br /><br />Some if the early scenes would have looked great on wideescreen, which I didn't have at the time of this writing. Perhaps another look - this time on the 2.35:1 widescreen transfer would make me change this review."	1
In spite of the great future-design touches, the clever Asimov premise, and Will Smith's dependable cool performance, this movie doesn't live up to expectations. The clichés come thick and fast; (waking from a recurring nightmare, maverick cop has his badge revoked by hardass lieutenant, to list more would be spoiling it - you can see the end a mile off). This movie is also stagebound - you never feel that you have travelled anywhere; what's supposed to be a global disaster never leaves an obviously CGI Chicago. The robots themselves are good in closeup, but the 'crowd' scenes look more like bad Disney -the CGI is overdone again and again. And if you can destroy the robots by smashing them, why do they need to inject 'nanites'? You know it's a duff movie when stupid questions like that start to bother you before the climax. It could have been great, but it's less than the sum of its parts, mainly due to the utterly predictable plot that could have come from any action film of the last forty years.	1
"Title: Zombie 3 (1988) <br /><br />Directors: Mostly Lucio Fulci, but also Claudio Fragasso and Bruno Mattei <br /><br />Cast: Ottaviano DellAcqua, Massimo Vani, Beatrice Ring, Deran Serafin <br /><br />Review: <br /><br />To review this flick and get some good background of it, I gotta start by the beginning. And the beginning of this is really George Romeros Dawn of the Dead. When Dawn came out in 79, Lucio Fulci decided to make an indirect sequel to it and call it Zombie 2. That film is the one we know as plain ole Zombie. You know the one in which the zombie fights with the shark! OK so, after that flick (named Zombie 2 in Italy) came out and made a huge chunk of cash, the Italians decided, heck. Lets make some more zombie flicks! These things are raking in the dough! So Zombie 3 was born. Confused yet? The story on this one is really just a rehash of stories we've seen in a lot of American zombie flicks that we have seen before this one, the best comparison that comes to mind is Return of the Living Dead. Lets see...there's the government making experiments with a certain toxic gas that will turn people into zombies. Canister gets released into the general population and shebang! We get loads of zombies yearning for human flesh. A bunch of people start running away from the zombies and end up in an old abandoned hotel. They gotta fight the zombies to survive.<br /><br />There was a lot of trouble during the filming of this movie. First and foremost, Lucio Fulci the beloved godfather of gore from Italy was sick. So he couldn't really finish this film the way that he wanted to. The film was then handed down to two lesser directors Bruno Mattei (Hell of the Living Dead) and Claudio Fragasso (Zombie 4). They did their best to spice up a film that was already not so good. You see Fulci himself didn't really have his heart and soul on this flick. He was disenchanted with it. He gave the flick over to the producers and basically said: ""Do whatever the hell you want with it!"" And god love them, they did.<br /><br />And that is why ladies and gents we have such a crappy zombie flick with the great Fulci credited as its ""director"". The main problem in my opinion is that its just such a pointless bore! There's no substance to it whatsoever! After the first few minutes in which some terrorists steal the toxic gas and accidentally release it, the rest of the flick is just a bunch of empty soulless characters with no personality whatsoever running from the zombies. Now in some cases this can prove to be fun, if #1 the zombie make up and zombie action is actually good and fun and #2 there's a lot of gore and guts involved.<br /><br />Here we get neither! Well there's some inspired moments in there, like for example when some eagles get infected by the gas and they start attacking people. That was cool. There's also a scene involving a flying zombie head (wich by the way defies all logic and explanation) and a scene with zombies coming out of the pool of the abandoned hotel and munching off a poor girls legs. But aside from that...the rest of the flick just falls flat on its ass.<br /><br />Endless upon endless scenes that don't do jack to move the already non existent plot along. That was my main gripe with this flick. The sets look unfinished and the art direction is practically non-existent. I hate it when everything looks so damn unfinished! I like my b-movies, but this one just really went even below that! Its closer to a z-level flick, if you ask me.<br /><br />The zombie make up? Pure crap. The zombies are all Asian actors (the movie was filmed in the Philippines) so you get a bunch of Asian looking zombies. But thats not a big problem since they movie was set in the phillipine islands anyway. Its the look of the zombies that really sucks! They all died with the same clothes on for some reason. And what passes for zombie make up here is a bunch of black make up (more like smudges) on their faces. One or two zombies had slightly more complex make up, but it still wasn't good enough to impress. Its just a bunch of goo pointlessly splattered on the actors faces. So not only is this flick slowly paced but the zombies look like crap. These are supposed to be dead folks! Anyhows, for those expecting the usual coolness in a Fulci flick don't come expecting it here cause this is mostly somebody else's flick. And those two involved (Mattei and Fragasso) didn't really put there heart and souls into it. In fact, when you see the extras on the DVD you will see that when Fragasso is asked about his recollections and his feelings on this here flick, he doesn't even take it to seriously. You can tell he is ashamed of it and in many occasions he says they ""just had a job to do and they did it"". And that my friends, is the last nail on this flick. There's no love, and no heart put into making this film. Therefore you get a half assed, crappy zombie flick.<br /><br />Only for completest or people who want to have or see every zombie flick ever made. Everybody else, don't even bother! Rating: 1 out of 5"	1
"This film was a waste of time, even rented on DVD. If super-speedy camera shots get any faster than this, we might as well pay twenty bucks to get in the laundromat, get popcorn, and watch the dryer spin. Jet Li is so much better than this. One can only hope that he won't be making deals anytime soon to make another cliche-ridden film like The One.<br /><br />If there's one film you should avoid, this is ""The One""."	1
"I, like many die-hard Trekkers (or Trekkies, i don't care!) suffered through seven seasons of ""Star Trek Voyager"", dreaming of a better show when it was over, lamenting the end of ""Deep Space Nine"" in 1999. prayers, answered. ""Enterprise"" is fantastic. Fresh perspective, radically different characters, stunning new visuals, a pop-song for the intro. (I was shocked!) I can't think of anything I didn't like. sign me up for 10 seasons of this show. ""Star Trek"" is back - ""Voyager,"" nobody misses you! Keep on Trekkin'!<br /><br />>"	0
i went into watching this movie knowing it wasn't going to be great. but what i witnessed was to awful for words. i don't mean to be harsh, its just the movie was terrible. overall it had bad, i mean AWFUL special effects, the acting wasn't too bad, but wasn't good either, and sasquatch himself was like.... well, not sasquatch. in my opinion the best sasquatch movie is Harry and the Hendersons. its not violent or horror, but it has the best depiction of sasquatch. at least its a suit and not some half-ass cgi rip-off. only see this movie if you are desperate, or really appreciate anyone in the film. or go watch boondock saints, it is MUCH better.	1
"Della Myers (Kim Basinger) is an upper-class housewife that lives in a private condominium in the suburbs with her twin children and her abusive husband Kenneth (Craig Sheffer). Della gives all the attention to the twins, neglecting their house and her appearance and upsetting Kenneth. On the Christmas Eve, she drives to the local mall in the night to buy wrapping paper for the gifts, and she does not find any parking space available. When she sees an old car parked on two spots, she leaves a message to the owner calling him ""selfish jerk"". When the mall closes, Della's car is hold by the driver of the old car and she is threatened by four punks  Chuckie (Lukas Haas), the Afro-American Huey (Jamie Starr), the Chinese-American Vingh (Leonard Wu) and the Latin Tomás (Luis Chávez). When the security guard of the mall protects her, he is shot on the head by Chuckie, Della speeds up her car trying to escape from the criminals. However she crashes her truck nearby a forest while chased by the gang. She takes the toolbox and hides in the wood, fighting against the gang to survive.<br /><br />A couple of days ago, I saw the trailer of ""While She Was Out"" and I was anxious to watch the DVD. Unfortunately the trailer is better than the movie, and I am totally disappointed with this dull and implausible collection of clichés. Della Myers is presented as an insecure and neglectful housewife and inexistent as wife; the motherhood is her only interest in her concept of family. She is chased by four mean criminals but she defeats them with a toolbox that seems to be the Batman's utility belt. Therefore, the plot is so absurd that irritates. The gang of criminals is formed by the favorite cliché of American movies, with an Afro-American, a Chinese-American and a Latin together with an American lord to be politically correct. Kim Basinger has a decent acting, but their children are too young for a fifty-five year-old woman. My vote is four.<br /><br />Title (Brazil): ""Enquanto Ela Está Fora"" (""While She Was Out"")"	1
I was very excited to see that they had made a movie out of my favorite book ever. I didn't realize it was Disney until it was too late. I was appalled by the many omissions of crucial parts of the story. It was as if someone made a movie out of a 4th grader's book report on the novel. Meg did well in school and neither her nor her father wore glasses. Mrs Murray (Meg's mother) was not portrayed as much of a scientist at all; they left out her kitchen laboratory and replaced it with the internet. And that's just the beginning. By halfway through the movie I found myself shouting at the screen, much to the dismay of the other people who were watching the movie who hadn't read the book. I wish I had more thumbs so I could give four thumbs down for this one. The only good thing I can say is that for a person who has not read the book, this movie is kinda alright.	1
"I haven't read a biography of Lincoln, so maybe this was an accurate portrayal......<br /><br />And maybe it's because I'm used to the equally alienating and unrealistic worshiping portrayals that unnaturally deify Lincoln as brilliant, honorable, and the savior of our country......<br /><br />But why would they make a movie representing Lincoln as a buffoon? While Henry Fonda made an excellent Lincoln, his portrayal of him as an ""aw shucks, I'm just a simple guy"" seemed a little insulting.<br /><br />[Granted, that was Bushie Jr.'s whole campaign, to make us think he was ""just a regular guy"" so we wouldn't care that he's a rich & privileged moron -- but that's a whole other story.]<br /><br />Not only did the film show Lincoln as sort of a simple (almost simple-minded) kind of guy , the film states that Lincoln just sort of got into law by accident, and that he wasn't even that interested in the law - only with the falsely simplistic idea of the law being about rights & wrongs. In the film he's not a very good defense attorney (he lounges around with his feet on the table and makes fun of the witnesses), and the outcome is mostly determined by chance/luck.<br /><br />Furthermore, partly because this was financed by Republicans (in reaction to some play sponsored by Democrats that had come out) and partly because it was just the sentiment of the times, the film is unfortunately religious, racist and conservative.<br /><br />Don't waste your time on this film!"	1
This was a pretty good film. I'm not sure if this is considered a spoiler comment, but I didn't want to take a chance. Anyway, near the end of the film, the prosecutor reads a Scripture verse and then quotes another from memory. I can't remember the first passage he reads, but the second one is Genesis 9:6. He says it's Genesis 9:12, but he actually quotes verse 6. This is a common passage that many use to defend capital punishment. It's too bad that prosecutors dare not quote the Bible today. Did anybody ever hear of John Jay, the first Supreme Court justice in the history of this country? He said that the Bible is the best of all books. Too bad we've lost that view in America.	0
Forbidden Siren is based upon the Siren 2 Playstation 2 (so many 2s) game. Like most video game turned movies, I would say the majority don't translate into a different medium really well. And that goes for this one too, painfully.<br /><br />There's a pretty long prologue which explains and sets the premise for the story, and the mysterious island on which a writer (Leo Morimoto) and his children, daughter Yuki (Yui Ichikawa) and son Hideo (Jun Nishiyama) come to move into. The villagers don't look all too friendly, and soon enough, sound advice is given about the siren on the island, to stay indoors once the siren starts wailing.<br /><br />Naturally and slowly, things start to go bump, and our siblings go on a mission beating around the bush to discover exactly what is happening on this unfriendly island with its strange inhabitants. But in truth, you will not bother with what's going on, as folklore and fairy tales get thrown in to convolute the plot even more. What was really pushing it into the realm of bad comedy are its unwittingly ill-placed-out-of-the-norm moments which just drew pitiful giggles at its sheer stupidity, until it's explained much later. It's one thing trying to come up and present something smart, but another thing doing it convincingly and with loopholes covered.<br /><br />Despite it clocking in under 90 minutes - I think it's a horror movie phenomenon to have that as a runtime benchmark - it gives that almost two hour feel with its slow buildup to tell what it wants to. Things begin to pick up toward the last 20 minutes, but it's a classic case of too little too late.<br /><br />What saves the movie is how it changes tack and its revelation at the end. Again this is a common device used to try and elevate a seemingly simple horror movie into something a little bit extra in the hope of wowing an audience. It turned out rather satisfactorily, but leaves a bad aftertaste as you'll feel cheated somewhat. There are two ways a twist will make you feel - it either elevates the movie to a memorable level, or provides you with that hokey feeling. Unfortunately Forbidden Siren belonged more to the latter.<br /><br />The saving grace will be its cinematography with its use of light, shadows and mirrors, but I will be that explicit - it's still not worth the time, so better to avoid this.	1
THE INVADERS IS A FAST MOVING SCI-FI THRILLER STARRING BEN CROSS AND SEAN YOUNG. BEN PLAYS RENN, A TRAVELLER FROM ANOTHER GALAXY TRYING TO FIND ANNIE (PLAYED BY SEAN) WHO IS PHYSICALLY IDEAL TO HAVE HIS CHILD. THIS CHILD, IF ALLOWED TO BE BORN AND RETURNED TO HIS PLANET, MAY BE THE ONLY CHANCE FOR HIS RACE TO SURVIVE. THE ENEMY, AN ALIEN WHO HAS DESTROYED RENN'S PEOPLE, HAS ALSO FOLLOWED RENN ACROSS THE STARS TO STOP THIS BIRTH. CROSS AGAIN SHOWS GREAT RANGE FROM COMICAL BEGINNINGS AS THE ALIEN ENTERS A LOCAL BAR AND ORDERS HIS FIRST EARTHLING COCKTAIL, TO HIS RACE WITH THE ENEMY AND THE DRAMA OF WHETHER HE CAN KEEP ANNIE AND THE CHILD SHE IS CARRYING ALIVE.	0
**May Contain Spoilers**<br /><br />A dude in a dopey-looking Kong suit (the same one used in KING KONG VS. GODZILLA in 1962) provides much of the laffs in this much-mocked monster flick. Kong is resurrected on Mondo Island and helps out the lunkhead hero and other good guys this time around. The vampire-like villain is named Dr. Who-funny, he doesn't look like Peter Cushing! Kong finally dukes it out with Who's pride and joy, a giant robot ape that looks like a bad metal sculpture of Magilla Gorilla. Like many of Honda's flicks this may have had some merit before American audiences diddled around with it and added new footage. The Rankin/Bass animation company had a hand in this mess. They should have stuck to superior children's programs like The Little Drummer Boy.	1
"So many educational films are nothing more than mind-numbing drudgery, saved only by the fact that ""MST3K"" mocks them (""Why Study Industrial Arts?"" comes to mind). ""Hemo the Magnificent"" is actually quite well done. It's all about blood, the heart, and the circulatory system. I admit that I don't remember everything from it, but it does a good job explaining everything, keeping it serious but entertaining. I guess that you can always count on June Foray (most famously the voice of Rocky the Squirrel, she plays a deer here).<br /><br />Since ""Hemo the Magnificent"" itself may be hard to find, probably the best place to see it is in ""Gremlins"": a class is watching it while a gremlin is forming."	0
"After seeing a heavily censored version of this movie on television years ago, I was curious to see the unedited version. I was surprised that it was more believable and well acted than I remembered, but one thing really stood out. I think other reviewers have mentioned this also, namely, what exactly is the nature and motivation of the Chris Sarandon character? Has he raped other victims before? Is he completely psychotic or an ""average"" sociopath? How did he expect to get away with his attack on the younger sister? Is this character at all credible, or is it just a matter of more background being necessary? He seems almost simultaneously to be an uncomfortably believable character, and too crazy to actually be able to hold on to a teaching job that puts him in contact with young, vulnerable girls. This seems to to be the biggest complaint of viewers in general. It has nothing to do with his performance, which is terrifyingly convincing.The movie occupies an uneasy position between sheer exploitation and a half way serious treatment of the subject, without quite settling into either mode. Not the worst movie ever made, but not all that good, either."	1
OK so I hear about this new Justin Timberlake movie coming out which features some pretty big names. I mean great actors like, The Freeman aka Morgan Freeman, an asset to Hollywood, however completely wasted in this film. Then we got Kevin Spacey, who I've been a great fan of ever since I watched American Beauty and The Usual Suspects. Both of these great actors probably signed on to the movie thinking it was going to be a great movie as I did when I heard the story. Then enter a fresh faced Justin Timberlake. I say fresh faced because this is his first movie and those rotten tomatoes haven't hit him yet. Well the reason for that , I might add, is because no one will ever see this movie or even bother reading this review. The movie is so terrible that when i got into the first 15 minutes of it. The characters were so one dimensional that it makes some Bible characters look like the Don Corleone. They got the one liners and sound-bite worthy stuff. The token troubled black guy (LL COOL J) who is with a gorgeous woman who he otherwise would not even belong with in real life. The captain is this short whiny guy who speaks in such a high tone. And what crappy movie would be complete without the hero becoming richer because of an experience. Oh and lots of gun fire, i mean a whole lot. SPOILER(NOT!!!) THe kind of gun fire that leaves everyone in the police force who's crooked dead and the hero prevails. They got flame throwers and rocket launchers, REally no kidding.<br /><br />Bottom line if you want to see Edison its because you are a great fan of one of the actors, or a great fan of Justin Timberlake, to all the 13 year old girls out there, enjoy!! I wish i had more hands, because then I would have more thumbs, because this movie is so terrible because then i could give it so many thumbs down that thumbs down would no longer mean anything because this movie is so terrible because it sucks so badly that it made me laugh out of frustration about the story line because it just would not end because the firing and yelling just kept happening.<br /><br />MAY G*D HAVE MERCY ON US ALL and save us from these terrible movies. Well it could be worst, another RNB terrible actor turned singer turned terrible actor is usher, hehe check out IN THE MIX lol, or even Get rich or die trying'. Now the special thing about that movie is that its got 30+ year old men, playing 16 or even younger teens. I could go on with these.	1
"I remember watching this film on Saturday afternoon TV in the 1950s or 60s. It was well presented but I do remember there was a message of hope broadcast from transmitters secreted in lamposts in one of the last maniacal executions for impending liberation. I'm not sure that squares with the facts.<br /><br />Still the film is well done. The German High Command reports wryly without emotion ""The Russians are advancing down The Fredrich Strasse"" as if all went according to plan.<br /><br />it was my impression that this film and a later American made for TV knock-off was based on the British historian Trevor-Roper's account by a similar title Last Days of Hitler. I was surprised to see no credit to Trevor-Roper.<br /><br />I agree the newest German film on the subject DOWNFALL was as well done as the classic. The American knock-off was a little flat.<br /><br />Few figures have attracted as much attention from the cinema as Adolph. Yet I find it interesting that none of the many films and books that have come out ever speak of Hitler's double alluded to in passing in John Toland's magnificent historical piece.<br /><br />Was gibs?"	0
The concept for Sarafina appears to be a sound one, that is aside from the musical perspective. It attempts to combine upbeat African music with a story describing the atrocious conditions and atmosphere that black people were forced to endure at the time the film was set. The contradictions of each of the two elements are too glaring and the film never justifies such rapid shifts between jubilation and terror. Had it simply been a drama reflecting these conditions it may have been a good film, however the scenes of school children being shot down by soldiers don't exactly sit well next to the songs. <br /><br />Aside from the poor premise the acting isn't the best either, Goldberg gives a mediocre performance as does the remainder of the cast. Overall a disappointment.<br /><br />3/10	1
"This is a strange, cerebral, surreal, esoteric film. If there is such a thing as ""intellectual horror"" cinema, this film is it. I started to get scared and wish there was someone else watching it with me, and it barely has a plot! I'm going to have to see this film again multiple times before I feel I really understand it. If you're the kind of person who likes ""My Dinner With Andre"" and films by Godard, or if you do a lot of mind-altering drugs, you will probably enjoy this film. Wow."	0
"I thoroughly enjoyed this movie, but it is nothing new.<br /><br />Everyone here is grouping it with other war movies, this movie has been miscategorized! Its not a war movie any more than ""One flew over the cuckoos nest"" is a asylum movie or ""Cool Hand Luke"" is a prison movie. This is a movie about individuality, nonconformity, self-confidence and the costs of that personality type.<br /><br />The plot is the same as ""One flew over the Cuckoos nest"" and ""Cool Hand Luke"", its in GOOD company, and it holds its own. Its these movies it should be held up against and compared, not ""Apocalypse Now"" or ""Platoon"".<br /><br />Eric"	0
"Sidney Young (Pegg) moves from England to New York to work for the popular magazine Sharpe's in a hope to live his dream lifestyle but struggles to make a lasting impression.<br /><br />Based on Toby Young's book about survival in American business, this comedy drama received mixed views from critiques. Labelled as inconsistently funny but with charm by the actors, how to lose friends seemed as a run of the mill fish out of the pond make fun at another culture comedy, but it isn't.<br /><br />This 2008 picture works on account of its actors and the simple yet sharp story. We start off in the past, then in the present and are working our way forwards to see how Young made his mark at one of America's top magazines.<br /><br />Pegg (Hot Fuzz) is too likable for words. Whether it's hitting zombies with a cricket bat or showing his sidekick the nature of the law the English actor brings a charm and light heartedness to every scene. Here, when the scripting is good but far from his own standards, he brings a great deal of energy to the picture and he alone is worth watching for. His antics with ""Babe 3"" are unforgivable, simply breathtaking stuff as is his over exuberant dancing, but he pulls it off splendidly.<br /><br />Bridges and Anderson do well at portraying the stereotypical magazine bosses where Dunst fits in nicely to the confused love interest. Megan Fox, who stole Transformers, reminds everyone she can act here with a funny hyperbole of a stereotype film star. The fact that her character Sophie Myles is starring in a picture about Mother Teresa is as laughable as her character's antics in the pool. To emphasize the point there is a dog, and Pegg rounds that off in true Brit style comedy, with a great little twist.<br /><br />Though a British film there is an adaptation of American lifestyle for Young as he tries to fit in and we can see the different approaches to story telling. Young wants the down right dirty contrasted with the American professionalism. The inclusion of modern day tabloid stars will soon make this film dated but the concept of exploitation of film star's gives this edge.<br /><br />Weide's first picture is not perfect. There are lapses in concentration as the plot becomes too soapy with an awkward obvious twist and there are too many characters to be necessary. The physical comedy can also be overdone. As a side note, the bloopers on the DVD are some of the finest you will ever see, which are almost half an hour long.<br /><br />This comedy drama has Simon Pegg on shining form again and with the collective approach to story telling and sharp comedy, it is worth watching."	0
"I saw this film under the title of ""Tied Up"". In general I have enjoyed Dolph's movies, so gave this one a try. It wasn't worth it. I have read some of the previous comments about the box enticing viewers. Don't be fooled. This is a poor film at best. The acting is nonexistent. The plot, what little there is of one, is very predictable. The movie in places seems to be chopped together. This one just plain stinks the place up. Not even worth the price of a cheap night rental. As a bit of a Dolph fan, I kept waiting to see him in action. By the end of the movie, you will still be waiting. Best to avoid this film, and spend your time watching almost anything else."	1
"This movie could be used in film classes in a ""How Not to Script a B-Movie"" course. There are inherent constrictions in a B-movie: Budgets are tight, Time is precious (Scarecrow was apparently shot in 8 days) and the actors are often green and inexperienced. The one aspect you have complete control over is writing the best script you can within the limitations set before you. Scarecrow's script seems to have been written in a drunken haze. I could go through about fifteen examples of the nonsensical scripting of this movie, but I'll just mention one: The Gravedigger. The character of the gravedigger is introduced about an hour into the movie. He seemingly has no connection to any of the other characters already in the movie. He is shown with his daughter, who also has no connection to anybody else in the movie. The gravedigger is given a couple scenes to act surly in and then is killed to pad out the body count. Why give the Gravedigger a daughter? Why give the daughter a boyfriend? Why introduce them so late in the movie? Why not try to make them part of the ongoing storyline? Scarecrow doesn't seem to care.<br /><br />The ""story"" of Scarecrow goes something like this: Lester is a high school kid (played by and actor who'd I'd peg to be in his early 30's) who is picked on by the other kids. He is an artist who draws birds and has a crush on a classmate named Judy. His mom is a lush and the town whore. One of her reprobate boyfriends makes fun of his drawings (by calling him a ""faggot"" for drawing birds instead of ""monsters and cowboys."" If you have a high school student still drawing cowboys I'd think him to more likely be gay than a high school student who draws crows) and later, kills Lester, in a cornfield, under the titular scarecrow. Magically, Lester's soul goes into the scarecrow. Somehow, this transference changes Lester's soul from that of an artist into that of a wisecracking gymnast (I know some reviews have called the scarecrow a Kung-Fu scarecrow. I disagree. The scarecrow practically does a whole floor routine before jumping onto the truck during the climax of the movie). The scarecrow then goes on to kill those who tormented him, those who smoke pot in the corn field, those who dig graves, boyfriends of daughters of gravediggers, pretty much anyone who showed up on the movie set.<br /><br />The bonus feature on the DVD should be mentioned. The director (a Frenchman) does an impromptu version of rap music, admits he enjoys not having executives around on set so he can screw his wife while working and gives a quote to live by (and I'm paraphrasing): ""Life ez a bitch, but et has a great ass""<br /><br />Number of Beers I drank while watching this movie: 5 Did it help: No Number of Beers needed to enjoy this movie: Whatever it takes to get to blackout drunk level."	1
